49.8074,0.808823,,37.6771,0.844256,,28.3158,0.862069,,24.0877,0.854193,,22.2521,0.892329,,21.2208,0.92786
50.1677,0.807441,,37.9547,0.842697,,28.5537,0.861684,,24.2685,0.85287,,22.4137,0.890866,,21.3693,0.926635
50.5264,0.806059,,38.2223,0.841855,,28.7741,0.86097,,24.4638,0.852037,,22.5708,0.888901,,21.5158,0.925836
50.8855,0.804676,,38.4881,0.84044,,28.9828,0.859581,,24.6841,0.851332,,22.7289,0.888109,,21.6649,0.925743
51.2458,0.803294,,38.7541,0.839908,,29.1882,0.857599,,24.8844,0.849921,,22.889,0.88672,,21.8173,0.92611
51.6074,0.801912,,39.0253,0.838268,,29.3998,0.856248,,25.06,0.848835,,23.0492,0.886535,,21.9694,0.926267
51.9661,0.80053,,39.287,0.837039,,29.6356,0.855602,,25.236,0.847164,,23.2137,0.884882,,22.1162,0.925292
52.3256,0.799148,,39.5504,0.835936,,29.8796,0.854729,,25.4124,0.846468,,23.3889,0.883936,,22.2648,0.924141
52.6858,0.797766,,39.8143,0.834332,,30.1082,0.854151,,25.5843,0.845747,,23.5441,0.882351,,22.4134,0.922447
53.0476,0.796384,,40.0805,0.832669,,30.3255,0.85319,,25.7596,0.845058,,23.7041,0.880174,,22.5626,0.921905
53.4085,0.795002,,40.3442,0.831544,,30.5362,0.852834,,25.9342,0.843854,,23.8642,0.878563,,22.712,0.921818
53.7661,0.79362,,40.6165,0.830215,,30.7459,0.85199,,26.105,0.842472,,24.024,0.877631,,22.8613,0.919893
54.1256,0.79224,,40.9333,0.829481,,30.9582,0.851374,,26.2736,0.840809,,24.183,0.876524,,23.0097,0.920209
,,,41.2478,0.827723,,31.1669,0.849358,,26.4462,0.83968,,24.3435,0.875414,,23.1583,0.919147
,,,41.5319,0.826065,,31.3922,0.848146,,26.6208,0.838875,,24.5043,0.872923,,23.3066,0.917644
,,,41.8078,0.825614,,31.6324,0.84756,,26.7941,0.837752,,24.6647,0.872315,,23.4564,0.916425
,,,42.0603,0.824169,,31.8826,0.845975,,26.9707,0.836674,,24.8241,0.871509,,23.6043,0.916092
,,,42.2791,0.822874,,32.1254,0.844385,,27.1459,0.836492,,24.9821,0.871026,,23.7535,0.915081
,,,42.5101,0.821727,,32.3667,0.843389,,27.3227,0.835925,,25.1429,0.869744,,23.9075,0.914665
,,,42.7412,0.820986,,32.6151,0.842864,,27.4953,0.833851,,25.3033,0.868397,,24.0621,0.913825
,,,42.9735,0.819598,,32.8441,0.841882,,27.6665,0.833263,,25.4629,0.867428,,24.2087,0.91248
,,,43.2011,0.818402,,33.086,0.84117,,27.8408,0.831082,,25.6456,0.865954,,24.3574,0.911814
,,,43.4324,0.817649,,33.3403,0.841007,,28.0104,0.829843,,25.8502,0.864933,,24.5056,0.910411
,,,43.6639,0.816387,,33.5881,0.83981,,28.1832,0.828882,,26.0563,0.863021,,24.6532,0.910269
,,,43.8959,0.815562,,33.8181,0.838542,,28.3613,0.828632,,26.2604,0.861137,,24.8004,0.910122
,,,44.1286,0.814064,,34.0267,0.837349,,28.534,0.828219,,26.4467,0.860088,,24.9462,0.909236
,,,44.3584,0.81332,,34.232,0.835712,,28.7065,0.827293,,26.6259,0.859209,,25.0932,0.908074
,,,44.5907,0.812096,,34.4897,0.834254,,28.8815,0.826087,,26.8291,0.859275,,25.2451,0.906951
,,,44.8219,0.810594,,34.7468,0.834405,,29.0567,0.82596,,27.0348,0.858276,,25.3933,0.906889
,,,45.056,0.809226,,34.9707,0.832743,,29.2299,0.825709,,27.2429,0.857735,,25.5401,0.905373
,,,45.3102,0.808811,,35.1742,0.83086,,29.4039,0.825334,,27.4523,0.856644,,25.6876,0.903894
,,,45.5845,0.807598,,35.3841,0.830193,,29.5793,0.824308,,27.6584,0.855404,,25.835,0.902846
,,,45.8594,0.807076,,35.6011,0.829122,,29.7614,0.823294,,27.8669,0.85496,,25.9812,0.901378
,,,46.1186,0.806211,,35.8,0.82774,,29.9369,0.822703,,28.0775,0.853573,,26.1282,0.900479
,,,46.3476,0.805352,,35.9952,0.827491,,30.1117,0.821188,,28.2837,0.853738,,26.2788,0.899985
,,,46.5776,0.803831,,36.1922,0.827407,,30.2846,0.819994,,28.4686,0.852737,,26.4274,0.898598
,,,46.8066,0.802959,,36.4081,0.826466,,30.4605,0.819742,,28.6525,0.851094,,26.5775,0.898685
,,,47.0455,0.801849,,36.644,0.825114,,30.6322,0.820047,,28.859,0.849905,,26.7254,0.898497
,,,47.3067,0.800934,,36.8893,0.823987,,30.8073,0.820453,,29.0615,0.848583,,26.8745,0.898149
,,,47.5624,0.799841,,37.1278,0.82347,,30.9852,0.820136,,29.2665,0.847607,,27.0231,0.896678
,,,47.7903,0.799172,,37.3723,0.822386,,31.1593,0.819705,,29.4722,0.845621,,27.1837,0.894473
,,,48.0178,0.797993,,37.6079,0.821969,,31.3342,0.817963,,29.6756,0.845179,,27.3384,0.892994
,,,48.2419,0.796139,,37.8397,0.8214,,31.5088,0.816721,,29.8835,0.843209,,27.4867,0.890849
,,,48.4814,0.795517,,38.0814,0.820268,,31.6816,0.815329,,30.0905,0.842408,,27.6359,0.890329
,,,48.6983,0.79483,,38.3376,0.819015,,31.853,0.815005,,30.2974,0.840282,,27.7842,0.889292
,,,48.931,0.793364,,38.6007,0.818208,,32.0229,0.813764,,30.5017,0.839808,,27.9283,0.889058
,,,49.1523,0.792104,,38.8608,0.81725,,32.1936,0.813877,,30.7085,0.839017,,28.0794,0.887578
,,,49.3794,0.790557,,39.1038,0.816342,,32.3645,0.813244,,30.9091,0.838301,,28.2319,0.887154
,,,49.6034,0.789244,,39.344,0.815127,,32.5396,0.813173,,31.0833,0.836355,,28.3814,0.886383
,,,49.842,0.787631,,39.5944,0.813621,,32.7149,0.812719,,31.2433,0.836343,,28.5307,0.884947
,,,50.1222,0.785936,,39.8324,0.811924,,32.8884,0.810905,,31.405,0.835694,,28.6802,0.884823
,,,50.4231,0.783879,,40.0471,0.810356,,33.0643,0.809763,,31.5648,0.834656,,28.8297,0.884769
,,,50.7221,0.782362,,40.272,0.809305,,33.24,0.808885,,31.7247,0.833316,,28.9763,0.884535
,,,51.026,0.780623,,40.4876,0.808213,,33.4147,0.807788,,31.8859,0.831972,,29.1242,0.884555
,,,51.3204,0.779211,,40.7174,0.807564,,33.5896,0.806698,,32.0455,0.831013,,29.2703,0.883593
,,,51.6281,0.777657,,40.9297,0.806858,,33.7633,0.806169,,32.2088,0.829756,,29.4174,0.883824
,,,51.9328,0.776255,,41.1543,0.805561,,33.9325,0.805107,,32.3708,0.828988,,29.5654,0.883879
,,,52.2397,0.774802,,41.3981,0.804966,,34.1025,0.80383,,32.5376,0.827614,,29.7135,0.883964
,,,52.5322,0.77308,,41.6293,0.803636,,34.2725,0.802719,,32.6985,0.826782,,29.8633,0.882813
,,,52.8307,0.771336,,41.8812,0.802925,,34.4472,0.801611,,32.8575,0.825897,,30.0127,0.881573
,,,53.1323,0.769651,,42.1292,0.802156,,34.6237,0.800676,,33.0175,0.824833,,30.161,0.881066
,,,53.4348,0.768297,,42.352,0.800764,,34.7994,0.799149,,33.1778,0.82356,,30.3088,0.880466
,,,53.7461,0.766254,,42.5582,0.800146,,34.9745,0.797741,,33.337,0.822409,,30.4578,0.880087
,,,,,,42.7654,0.799416,,35.1508,0.797139,,33.4968,0.821212,,30.607,0.879922
,,,,,,42.9652,0.799116,,35.3249,0.795595,,33.6575,0.820081,,30.7561,0.8799
,,,,,,43.1733,0.798156,,35.4962,0.794066,,33.8159,0.818943,,30.9041,0.880436
,,,,,,43.3849,0.79767,,35.6628,0.793414,,33.9801,0.817763,,31.052,0.880162
,,,,,,43.572,0.796985,,35.8356,0.792087,,34.141,0.815603,,31.2005,0.879466
,,,,,,43.7875,0.796549,,36.0112,0.791717,,34.299,0.815127,,31.3501,0.878844
,,,,,,44.0637,0.796652,,36.1872,0.791534,,34.459,0.813333,,31.4949,0.878699
,,,,,,44.3254,0.796474,,36.3616,0.790163,,34.6187,0.812633,,31.6424,0.877864
,,,,,,44.5587,0.796513,,36.5372,0.789382,,34.7782,0.809936,,31.7903,0.877665
,,,,,,44.7861,0.796369,,36.7121,0.788425,,34.9392,0.808681,,31.9382,0.877752
,,,,,,44.9959,0.795798,,36.8894,0.787557,,35.0987,0.807647,,32.0874,0.876192
,,,,,,45.2218,0.795082,,37.0604,0.78568,,35.2588,0.806298,,32.2344,0.876284
,,,,,,45.4663,0.794517,,37.2338,0.784839,,35.4181,0.804137,,32.3817,0.875864
,,,,,,45.7076,0.794043,,37.4077,0.782948,,35.5759,0.802422,,32.5299,0.875774
,,,,,,45.9388,0.793237,,37.6032,0.781799,,35.7359,0.800816,,32.6765,0.87457
,,,,,,46.1634,0.792971,,37.818,0.780859,,35.8952,0.800269,,32.8247,0.873313
,,,,,,46.3836,0.792303,,38.0349,0.781057,,36.0551,0.798901,,32.9709,0.872633
,,,,,,46.6044,0.792313,,38.2353,0.779207,,36.2149,0.79874,,33.1203,0.871697
,,,,,,46.8187,0.790885,,38.4112,0.778,,36.3755,0.797816,,33.2724,0.870067
,,,,,,47.0237,0.79039,,38.5886,0.776415,,36.5324,0.79654,,33.4215,0.870282
,,,,,,47.2359,0.789635,,38.7658,0.775712,,36.6963,0.795344,,33.5707,0.870797
,,,,,,47.4493,0.788638,,38.9412,0.77447,,36.8553,0.79438,,33.7205,0.870337
,,,,,,47.6975,0.787141,,39.1496,0.773205,,37.016,0.793914,,33.8698,0.869496
,,,,,,47.9105,0.786602,,39.3506,0.772708,,37.1771,0.793201,,34.0193,0.867233
,,,,,,48.1461,0.786803,,39.5259,0.771274,,37.3363,0.792788,,34.1667,0.867068
,,,,,,48.4072,0.786352,,39.6993,0.77075,,37.4951,0.79332,,34.3169,0.866124
,,,,,,48.6861,0.785749,,39.8745,0.770012,,37.6549,0.793282,,34.4658,0.865055
,,,,,,48.9585,0.78463,,40.0488,0.768685,,37.8148,0.792299,,34.6165,0.864235
,,,,,,49.2083,0.784173,,40.2227,0.768414,,37.9753,0.791594,,34.766,0.862491
