1,0.001,500
Loss,Accuracy
17.8916,0.105703
17.942,0.105646
17.9927,0.105598
18.0475,0.10555
18.0986,0.105487
18.1498,0.105422
18.2009,0.105351
18.2519,0.105285
18.3029,0.10522
18.354,0.105159
18.4054,0.105101
18.4565,0.10505
18.508,0.105003
18.5592,0.10495
18.6109,0.104886
18.6618,0.104821
18.7144,0.104754
18.7687,0.104691
18.82,0.10463
18.8711,0.10457
18.9224,0.104515
18.9739,0.104481
19.0249,0.104438
19.0764,0.104378
19.1279,0.104312
19.1791,0.104249
19.2301,0.104186
19.2819,0.104128
19.3329,0.104071
19.384,0.104019
19.4356,0.103974
19.487,0.10393
19.5382,0.103876
19.59,0.103822
19.6413,0.103755
19.6927,0.103693
19.7444,0.103634
19.7955,0.103576
19.8467,0.10352
19.8985,0.103468
19.9496,0.10344
20.0015,0.103413
20.0528,0.103354
20.104,0.103301
20.1561,0.103236
20.2074,0.103178
20.2584,0.103122
20.3099,0.103067
20.3627,0.103018
20.4184,0.102977
20.4739,0.102939
20.5291,0.102896
20.5846,0.102838
20.6397,0.102779
20.6927,0.10272
20.744,0.102663
20.7951,0.102611
20.8466,0.102562
20.8974,0.102531
20.9489,0.102511
21.0005,0.102463
21.0515,0.102417
21.1055,0.102357
21.1599,0.102301
21.2107,0.102243
21.2608,0.102188
21.3113,0.102139
21.3614,0.102095
21.4117,0.102063
21.4619,0.102043
21.5121,0.101998
21.5656,0.101953
21.6168,0.10189
21.667,0.101836
21.7173,0.101783
21.7677,0.101733
21.8179,0.101686
21.8682,0.101647
21.9186,0.101627
21.9687,0.101612
22.0191,0.101559
22.0695,0.101515
22.1198,0.101449
22.17,0.101395
22.2201,0.101347
22.2706,0.101302
22.3208,0.101258
22.371,0.101218
22.4235,0.101207
22.4754,0.101193
22.5266,0.101143
22.5776,0.101093
22.6281,0.101036
22.6783,0.100984
22.7285,0.100938
22.7787,0.100889
22.8289,0.100843
22.879,0.100799
22.9293,0.100758
22.9795,0.100738
23.0298,0.100745
23.0801,0.100712
23.1306,0.100665
23.1809,0.100615
23.2314,0.100564
23.2815,0.10051
23.3318,0.100463
23.3845,0.100419
23.4351,0.100383
23.4852,0.100356
23.5354,0.100345
23.5858,0.100317
23.6361,0.100273
23.6864,0.100223
23.737,0.100173
23.7869,0.10012
23.8372,0.100073
23.8872,0.100029
23.9375,0.0999881
23.9878,0.0999533
24.0379,0.0999533
24.0883,0.0999608
24.1386,0.0999147
24.189,0.0998826
24.2392,0.0998212
24.2895,0.0997743
24.3397,0.0997293
24.39,0.0996838
24.4401,0.0996453
24.4904,0.0996052
24.5404,0.0995752
24.5909,0.0995611
24.6449,0.0995592
24.6995,0.0995289
24.7505,0.0994683
24.8011,0.099421
24.8514,0.0993713
24.9016,0.0993226
24.9519,0.0992796
25.0019,0.09924
25.052,0.099209
25.1021,0.0992
25.1526,0.099211
25.2028,0.099183
25.2531,0.0991391
25.3034,0.0991033
25.3561,0.0990477
25.4066,0.0989999
25.4566,0.0989584
25.5068,0.0989198
25.5571,0.0988839
25.6072,0.0988562
25.6576,0.098852
25.7077,0.0988539
25.7581,0.0988133
25.8082,0.0987851
25.8587,0.0987267
25.9087,0.0986725
