Loss,Accuracy
6.07205,0.0918781
6.0783,0.0920005
6.08456,0.0919704
6.09079,0.0919579
6.09703,0.0918918
6.10325,0.0918431
6.10948,0.0918095
6.11566,0.091775
6.12186,0.0917556
6.12805,0.0917244
6.13544,0.091707
6.14213,0.0916881
6.14878,0.0916789
6.15541,0.0916889
6.1621,0.0918039
6.16883,0.0918796
6.17551,0.0918137
6.18218,0.0917962
6.18879,0.0917342
6.19538,0.0916722
6.20196,0.0916268
6.20851,0.0915849
6.21506,0.0915581
6.22166,0.0915383
6.22825,0.091523
6.2348,0.0915233
6.24137,0.0915618
6.24793,0.09167
6.2545,0.0917835
6.26115,0.0917792
6.26776,0.0917005
6.27436,0.0916769
6.28095,0.0916185
6.28751,0.0915779
6.29404,0.0915418
6.30058,0.0915108
6.30713,0.0914907
6.31367,0.0914715
6.32021,0.0914584
6.32678,0.0914431
6.33334,0.0914446
6.33992,0.0915089
6.34655,0.0916448
6.35315,0.091659
6.35976,0.091593
6.36632,0.0915614
6.37289,0.0915009
6.37942,0.0914519
6.38594,0.0914083
6.39244,0.0913679
6.39896,0.0913377
6.4055,0.0913167
6.41207,0.0913001
6.41865,0.0912988
6.42524,0.0913289
6.43185,0.091431
6.43849,0.0915656
6.44513,0.0915576
6.45176,0.0915106
6.45837,0.0914626
6.46495,0.0914105
6.47153,0.0913729
6.47806,0.0913325
6.48462,0.0913056
6.49115,0.0912797
6.49769,0.0912655
6.50423,0.0912562
6.51078,0.0912623
6.51732,0.0913348
6.52392,0.0914411
6.53053,0.091421
6.53711,0.0914022
6.54371,0.091338
6.55023,0.0912742
6.55675,0.0912213
6.56326,0.0911781
6.5698,0.0911466
6.57633,0.0911252
6.58293,0.0911098
6.5901,0.0911034
6.59677,0.0911241
6.60342,0.0911888
6.61007,0.0913388
6.61677,0.0913964
6.62349,0.0913171
6.63016,0.0912961
6.63679,0.0912478
6.64338,0.0912048
6.64997,0.0911705
6.65655,0.0911229
6.6631,0.0910882
6.66965,0.0910615
6.67621,0.0910401
6.68276,0.0910174
6.68931,0.0910063
6.69587,0.0910143
6.70244,0.0910919
6.709,0.0912518
6.71564,0.0912482
6.7223,0.0912581
6.72897,0.0911916
6.7356,0.0911508
6.74222,0.0910892
6.74878,0.0910485
6.75538,0.0910107
6.76194,0.0909908
6.76847,0.0909722
6.77502,0.0909622
6.78156,0.0909693
6.78815,0.0910434
6.79478,0.091156
6.80141,0.0911648
6.80807,0.0911183
6.81475,0.0910562
6.82137,0.0909965
6.82795,0.0909426
6.83449,0.0908969
6.84106,0.0908644
6.84762,0.0908443
6.85418,0.0908291
6.86075,0.0908197
6.86732,0.0908264
6.8739,0.0908947
6.88048,0.0910698
6.88709,0.0911094
6.89375,0.0910907
6.9004,0.0910396
6.90702,0.091
6.91362,0.0909436
6.92017,0.090913
6.92675,0.090876
6.93328,0.0908432
6.93984,0.0908135
6.94641,0.0907894
6.95297,0.0907689
6.95953,0.0907515
6.96608,0.0907427
6.97264,0.0907656
6.97922,0.0908814
6.98584,0.0910358
6.99247,0.0909799
6.99909,0.0909711
7.0057,0.0909035
7.01228,0.0908613
7.01884,0.0908169
7.02538,0.0907843
7.03191,0.0907493
7.03846,0.0907283
7.04502,0.0906948
7.05156,0.0906717
7.05811,0.0906468
7.06465,0.0906291
7.07123,0.0906217
7.07779,0.0906598
7.08437,0.0907996
7.09096,0.0909716
7.0976,0.0908902
7.10419,0.0908945
