index,Cross Entropy,Accuracy
551,0.0552056,0.961367,6.89333
552,0.055137,0.962454,6.90558
553,0.0550685,0.96196,6.91775
554,0.0550003,0.959836,6.92999
555,0.0549321,0.959589,6.94222
556,0.0548641,0.96033,6.95435
557,0.0547964,0.961071,6.96672
558,0.0547288,0.960676,6.97933
559,0.0546615,0.959441,6.99167
560,0.0545943,0.961071,7.00388
561,0.0545273,0.960478,7.01607
562,0.0544604,0.961614,7.02832
563,0.0543938,0.959737,7.0405
564,0.0543272,0.96117,7.05265
565,0.0542608,0.962751,7.06494
566,0.0541947,0.960824,7.07729
567,0.0541288,0.960923,7.08966
568,0.0540629,0.963393,7.10191
569,0.0539972,0.960478,7.11418
570,0.0539318,0.960824,7.12646
571,0.0538664,0.963492,7.13875
572,0.0538013,0.96196,7.15098
573,0.0537362,0.962059,7.1632
574,0.0536714,0.962998,7.17548
575,0.0536067,0.963294,7.18771
576,0.0535423,0.961466,7.20007
577,0.0534781,0.962504,7.21245
578,0.053414,0.96201,7.22476
579,0.0533501,0.961466,7.23692
580,0.0532863,0.9628,7.24911
581,0.0532227,0.964085,7.26132
582,0.0531592,0.961417,7.27361
583,0.0530958,0.962553,7.28597
584,0.0530326,0.961466,7.29833
585,0.0529695,0.961367,7.31066
586,0.0529066,0.959984,7.32291
587,0.0528439,0.963838,7.33507
588,0.0527813,0.959984,7.34733
589,0.0527189,0.962059,7.35966
590,0.0526566,0.962355,7.37186
591,0.0525946,0.96196,7.38413
592,0.0525326,0.962405,7.39626
593,0.0524708,0.96364,7.40848
594,0.0524091,0.963887,7.42078
595,0.0523477,0.963689,7.43308
596,0.0522863,0.962899,7.44535
597,0.0522252,0.964183,7.45753
598,0.0521642,0.962207,7.46977
599,0.0521032,0.961861,7.48212
600,0.0520425,0.962504,7.49449
601,0.0519819,0.963689,7.50666
602,0.0519215,0.961664,7.51891
603,0.0518611,0.962207,7.53119
604,0.0518009,0.960528,7.5433
605,0.051741,0.963146,7.55545
606,0.0516811,0.961022,7.56766
607,0.0516213,0.96112,7.57992
608,0.0515618,0.962257,7.59207
609,0.0515023,0.963294,7.60422
610,0.0514431,0.962355,7.61655
611,0.0513839,0.962652,7.62918
612,0.0513249,0.963047,7.64142
613,0.051266,0.964332,7.6536
614,0.0512073,0.964875,7.6666
615,0.0511487,0.962207,7.67899
616,0.0510904,0.963344,7.69119
617,0.0510321,0.961713,7.70334
618,0.050974,0.961367,7.71547
619,0.050916,0.962108,7.72772
620,0.0508582,0.964134,7.73993
621,0.0508005,0.964381,7.75226
622,0.050743,0.962701,7.76464
623,0.0506855,0.962998,7.77709
624,0.0506282,0.963195,7.78938
625,0.0505709,0.960083,7.80154
626,0.0505139,0.961614,7.81367
627,0.050457,0.962899,7.82599
628,0.0504002,0.964282,7.83828
629,0.0503436,0.964233,7.85462
630,0.050287,0.962257,7.87065
631,0.0502308,0.965171,7.88578
632,0.0501745,0.963344,7.90024
633,0.0501184,0.963146,7.91417
634,0.0500624,0.960972,7.92768
635,0.0500066,0.962405,7.94076
636,0.0499508,0.962108,7.95355
637,0.0498952,0.961269,7.96608
638,0.0498399,0.959342,7.97841
639,0.0497845,0.963047,7.99064
640,0.0497293,0.960626,8.00283
641,0.0496743,0.962306,8.01499
642,0.0496195,0.959589,8.02719
643,0.0495648,0.95954,8.03941
644,0.04951,0.961367,8.0517
645,0.0494555,0.960528,8.06392
646,0.049401,0.959293,8.07645
647,0.0493467,0.959935,8.08869
648,0.0492926,0.962059,8.10098
649,0.0492385,0.962454,8.11321
650,0.0491847,0.960478,8.12544
651,0.0491308,0.960577,8.13763
652,0.0490772,0.961269,8.14978
653,0.0490237,0.961219,8.16197
654,0.0489703,0.959638,8.17424
655,0.0489171,0.96201,8.18649
656,0.0488639,0.960577,8.19867
657,0.0488109,0.96033,8.21097
658,0.0487579,0.961861,8.2233
659,0.0487052,0.962257,8.23561
660,0.0486525,0.961713,8.24778
661,0.0486,0.962059,8.25995
662,0.0485476,0.960281,8.27227
663,0.0484953,0.961219,8.28449
664,0.048443,0.962504,8.29676
665,0.048391,0.96196,8.30895
666,0.0483391,0.962108,8.32132
667,0.0482873,0.962454,8.33355
668,0.0482355,0.961466,8.34575
669,0.0481839,0.964628,8.35815
670,0.0481323,0.962207,8.3704
671,0.0480809,0.963294,8.38268
672,0.0480296,0.961318,8.39481
673,0.0479784,0.960379,8.40697
674,0.0479274,0.959589,8.41913
675,0.0478764,0.960132,8.43132
676,0.0478256,0.959688,8.44351
677,0.047775,0.960972,8.45574
678,0.0477243,0.960725,8.46809
679,0.0476739,0.960034,8.48038
680,0.0476236,0.961664,8.49259
681,0.0475733,0.962257,8.50487
682,0.0475231,0.962306,8.51718
683,0.0474731,0.963097,8.52943
684,0.0474232,0.960923,8.54157
685,0.0473734,0.961417,8.55374
686,0.0473237,0.958996,8.56595
687,0.0472742,0.963393,8.57821
688,0.0472247,0.960972,8.59037
689,0.0471754,0.958453,8.60257
690,0.0471261,0.961763,8.61484
691,0.047077,0.96196,8.62726
692,0.047028,0.960725,8.63965
693,0.046979,0.945262,8.65276
694,0.0469301,0.962899,8.66524
695,0.0468814,0.962355,8.67752
696,0.0468328,0.961763,8.68963
697,0.0467843,0.960577,8.70177
698,0.046736,0.961664,8.71386
699,0.0466877,0.960083,8.72604
700,0.0466395,0.962751,8.7382
701,0.0465914,0.963788,8.75031
702,0.0465434,0.960132,8.76243
703,0.0464956,0.960034,8.77466
704,0.0464478,0.960281,8.78726
705,0.0464002,0.960775,8.79945
706,0.0463526,0.959836,8.81156
707,0.0463051,0.962405,8.82379
708,0.0462577,0.961861,8.83605
709,0.0462105,0.96196,8.84813
710,0.0461634,0.961713,8.86024
711,0.0461164,0.962355,8.87245
712,0.0460695,0.961318,8.88462
713,0.0460227,0.962701,8.89673
714,0.0459759,0.958996,8.90881
715,0.0459293,0.965221,8.92616
716,0.0458827,0.962998,8.94249
717,0.0458362,0.964776,8.95786
718,0.0457899,0.966851,8.97269
719,0.0457436,0.964924,8.98686
720,0.0456974,0.96527,9.00046
721,0.0456513,0.964282,9.01359
722,0.0456054,0.962108,9.02647
723,0.0455596,0.964085,9.03918
724,0.0455138,0.96285,9.05138
725,0.0454682,0.964332,9.06354
726,0.0454226,0.963146,9.07578
727,0.0453771,0.962603,9.08807
728,0.0453317,0.962652,9.10032
729,0.0452865,0.961713,9.11246
730,0.0452412,0.959243,9.1246
731,0.0451962,0.96448,9.13688
732,0.0451512,0.963245,9.14903
733,0.0451063,0.96364,9.16119
734,0.0450615,0.965418,9.17344
735,0.0450168,0.963541,9.18566
736,0.0449723,0.96196,9.19789
737,0.0449278,0.964677,9.21004
738,0.0448834,0.963344,9.22218
739,0.044839,0.962207,9.23431
740,0.0447948,0.963887,9.24638
741,0.0447507,0.962899,9.25856
742,0.0447067,0.964183,9.27092
743,0.0446627,0.96285,9.28325
744,0.0446189,0.961417,9.29552
745,0.044575,0.963838,9.30763
746,0.0445314,0.964381,9.31977
747,0.0444878,0.960873,9.33202
748,0.0444442,0.964381,9.34417
749,0.0444008,0.960676,9.35624
750,0.0443574,0.961269,9.36843
751,0.0443142,0.96443,9.3807
752,0.0442711,0.963739,9.39274
753,0.0442279,0.964727,9.40489
754,0.044185,0.96448,9.41704
755,0.044142,0.965221,9.42918
756,0.0440992,0.961269,9.44147
757,0.0440565,0.961713,9.45364
758,0.0440139,0.963097,9.46575
759,0.0439714,0.964776,9.47807
760,0.043929,0.963887,9.49035
761,0.0438866,0.963887,9.50261
762,0.0438443,0.962948,9.5147
763,0.043802,0.964332,9.52684
764,0.04376,0.963689,9.53893
765,0.043718,0.964628,9.55123
766,0.043676,0.961071,9.5634
767,0.0436342,0.962108,9.5756
768,0.0435924,0.963541,9.58774
769,0.0435507,0.963195,9.60005
770,0.043509,0.964381,9.61228
771,0.0434676,0.962306,9.62468
772,0.0434261,0.963344,9.63683
773,0.0433847,0.963788,9.6489
774,0.0433436,0.965616,9.66101
775,0.0433024,0.962306,9.67329
776,0.0432613,0.962603,9.68553
777,0.0432203,0.963294,9.69761
778,0.0431793,0.963788,9.70969
779,0.0431385,0.965369,9.7219
780,0.0430977,0.9628,9.73409
781,0.043057,0.963739,9.74639
782,0.0430163,0.963887,9.75858
783,0.0429758,0.961318,9.77082
784,0.0429354,0.963393,9.78306
785,0.0428949,0.965122,9.79528
786,0.0428547,0.963788,9.80737
787,0.0428144,0.962998,9.81946
788,0.0427743,0.96285,9.83164
789,0.0427343,0.963788,9.84379
790,0.0426943,0.961812,9.85587
