index,Cross Entropy,Accuracy
276,0.0851269,0.97688,5.86322
277,0.0849521,0.976287,5.88424
278,0.0847783,0.977571,5.90508
279,0.0846052,0.976682,5.92633
280,0.0844329,0.977473,5.94728
281,0.0842614,0.978411,5.96837
282,0.0840908,0.976188,5.98965
283,0.0839209,0.976682,6.0107
284,0.0837516,0.977374,6.03169
285,0.0835831,0.977917,6.05261
286,0.0834154,0.978312,6.07358
287,0.0832485,0.978658,6.09473
288,0.0830824,0.977324,6.11562
289,0.0829171,0.97772,6.1367
290,0.0827525,0.977374,6.15768
291,0.0825884,0.976534,6.17882
292,0.0824252,0.977324,6.19985
293,0.0822627,0.977917,6.22076
294,0.0821008,0.977522,6.24172
295,0.0819398,0.977423,6.26258
296,0.0817794,0.978016,6.2839
297,0.0816197,0.978411,6.30474
298,0.0814608,0.977818,6.32564
299,0.0813024,0.979597,6.34647
300,0.0811447,0.978609,6.36747
301,0.0809877,0.977621,6.38854
302,0.0808314,0.977917,6.41234
303,0.0806758,0.98019,6.43664
304,0.0805208,0.977621,6.45736
305,0.0803665,0.978757,6.47832
306,0.0802129,0.976485,6.49906
307,0.0800599,0.977374,6.51987
308,0.0799076,0.978559,6.54052
309,0.0797558,0.979251,6.56119
310,0.0796048,0.977621,6.5819
311,0.0794543,0.978214,6.6025
312,0.0793044,0.978658,6.62344
313,0.0791552,0.978411,6.64435
314,0.0790067,0.978658,6.66523
315,0.0788587,0.978411,6.686
316,0.0787114,0.977473,6.70667
317,0.0785647,0.978658,6.72757
318,0.0784186,0.978757,6.74826
319,0.0782731,0.978856,6.76907
320,0.0781282,0.979745,6.78984
321,0.0779838,0.977967,6.81064
322,0.07784,0.97935,6.83167
323,0.0776968,0.977967,6.85259
324,0.0775543,0.977818,6.87332
325,0.0774123,0.97851,6.89413
326,0.0772707,0.979152,6.9147
327,0.0771298,0.979498,6.93549
328,0.0769895,0.978016,6.95632
329,0.0768497,0.978016,6.97715
330,0.0767105,0.977868,6.99794
331,0.0765719,0.977621,7.01872
332,0.0764338,0.979498,7.03964
333,0.0762963,0.978263,7.06039
334,0.0761592,0.978609,7.08115
335,0.0760227,0.979053,7.10179
336,0.0758867,0.979399,7.12261
337,0.0757512,0.979844,7.14348
338,0.0756163,0.97935,7.16425
339,0.075482,0.979943,7.18522
340,0.0753482,0.979449,7.20587
341,0.0752148,0.9793,7.22665
342,0.075082,0.978658,7.24746
343,0.0749496,0.97851,7.26815
344,0.0748178,0.978164,7.28917
345,0.0746864,0.978461,7.30982
346,0.0745556,0.980733,7.33072
347,0.0744252,0.979004,7.35143
348,0.0742954,0.979498,7.37213
349,0.0741661,0.978658,7.39316
350,0.0740373,0.979893,7.41373
351,0.0739089,0.979202,7.43464
352,0.073781,0.978461,7.45546
353,0.0736535,0.979547,7.4763
354,0.0735266,0.978609,7.49718
355,0.0734002,0.979844,7.51783
356,0.0732743,0.980783,7.53865
357,0.0731488,0.978658,7.55938
358,0.0730238,0.980387,7.58017
359,0.0728992,0.979251,7.60079
360,0.072775,0.978757,7.62157
361,0.0726514,0.978905,7.64251
362,0.0725281,0.978362,7.66333
363,0.0724054,0.979646,7.68412
364,0.0722831,0.979152,7.70477
365,0.0721611,0.979992,7.72552
366,0.0720398,0.979992,7.74623
367,0.0719188,0.978806,7.76682
368,0.0717983,0.979745,7.78797
369,0.0716782,0.978658,7.80874
370,0.0715585,0.980486,7.82961
371,0.0714394,0.980733,7.85028
372,0.0713205,0.9793,7.87114
373,0.0712021,0.980041,7.89191
374,0.0710841,0.978609,7.91245
375,0.0709666,0.980783,7.93349
376,0.0708495,0.979449,7.95413
377,0.0707329,0.979202,7.97512
378,0.0706165,0.980239,7.9961
379,0.0705007,0.979152,8.01673
380,0.0703852,0.978856,8.03741
381,0.0702701,0.980832,8.05804
382,0.0701554,0.979893,8.07885
383,0.0700411,0.98103,8.09949
384,0.0699272,0.979844,8.12045
385,0.0698138,0.980041,8.14141
386,0.0697008,0.979547,8.16222
387,0.0695883,0.978065,8.18304
388,0.0694759,0.980733,8.20367
389,0.069364,0.980338,8.22442
390,0.0692525,0.980684,8.24519
391,0.0691414,0.981128,8.26625
392,0.0690306,0.980387,8.28731
393,0.0689202,0.979943,8.30799
394,0.0688101,0.979152,8.32878
395,0.0687005,0.979943,8.34938
396,0.0685912,0.981277,8.37005
397,0.0684825,0.980881,8.39112
398,0.0683741,0.98103,8.41194
399,0.0682659,0.981178,8.43286
400,0.0681583,0.980239,8.45353
401,0.0680508,0.980881,8.47419
402,0.0679438,0.98103,8.49492
403,0.0678372,0.9793,8.51561
404,0.0677309,0.979844,8.53658
405,0.0676249,0.980684,8.55741
406,0.0675193,0.981128,8.57819
407,0.067414,0.980536,8.59894
408,0.0673091,0.980832,8.61956
409,0.0672045,0.982116,8.64038
410,0.0671003,0.981277,8.6626
411,0.0669964,0.981672,8.68361
412,0.0668929,0.981079,8.70449
413,0.0667897,0.979893,8.72517
414,0.066687,0.981622,8.74578
415,0.0665845,0.980041,8.76636
416,0.0664824,0.980634,8.78739
417,0.0663805,0.9793,8.80802
418,0.066279,0.981573,8.8289
419,0.0661778,0.980931,8.84973
420,0.066077,0.980684,8.87033
421,0.0659766,0.981524,8.89104
422,0.0658764,0.981672,8.91177
423,0.0657766,0.980387,8.93271
424,0.0656771,0.981721,8.95347
425,0.0655778,0.980239,8.9745
426,0.065479,0.98019,8.99524
427,0.0653804,0.981721,9.01583
428,0.0652822,0.981721,9.03663
429,0.0651842,0.982166,9.05728
430,0.0650866,0.980783,9.07797
431,0.0649893,0.981672,9.09863
432,0.0648923,0.981474,9.11952
433,0.0647956,0.97935,9.14032
434,0.0646992,0.980585,9.1611
435,0.0646032,0.981277,9.1819
436,0.0645074,0.981919,9.20251
437,0.0644119,0.980387,9.22342
438,0.0643167,0.981474,9.2441
439,0.0642218,0.980041,9.26469
440,0.0641272,0.981869,9.28615
441,0.0640329,0.980783,9.30792
442,0.0639389,0.981869,9.33011
443,0.0638452,0.981672,9.35212
444,0.0637518,0.981227,9.37363
445,0.0636585,0.981375,9.39482
446,0.0635657,0.98103,9.4156
447,0.0634732,0.982215,9.43645
448,0.063381,0.982018,9.45755
449,0.0632891,0.980931,9.47829
450,0.0631974,0.981721,9.49926
451,0.063106,0.982363,9.51989
452,0.0630149,0.98182,9.54074
453,0.0629241,0.982857,9.56157
454,0.0628336,0.981326,9.58225
455,0.0627433,0.981474,9.60298
456,0.0626533,0.981474,9.62375
457,0.0625636,0.980881,9.64475
458,0.0624741,0.98182,9.66553
459,0.0623849,0.981079,9.68631
460,0.062296,0.981079,9.70704
461,0.0622073,0.981079,9.72773
462,0.062119,0.980239,9.74836
463,0.0620309,0.981474,9.7691
464,0.061943,0.98103,9.79011
465,0.0618554,0.980931,9.81101
466,0.061768,0.981622,9.83188
467,0.061681,0.981919,9.85248
468,0.0615941,0.980684,9.87309
469,0.0615076,0.981375,9.89405
470,0.0614213,0.981277,9.91489
471,0.0613352,0.981277,9.93583
472,0.0612495,0.981227,9.95647
473,0.061164,0.982709,9.97726
474,0.0610787,0.982314,9.99806
475,0.0609937,0.980239,10.0189
