index,Cross Entropy,Accuracy
791,0.0426717,0.925057,6.69067
792,0.0426319,0.922488,6.69904
793,0.0425921,0.922933,6.70737
794,0.0425524,0.923031,6.71565
795,0.0425128,0.923624,6.72396
796,0.0424733,0.921302,6.73228
797,0.042434,0.924711,6.74061
798,0.0423947,0.92066,6.74897
799,0.0423554,0.923278,6.75732
800,0.0423162,0.921697,6.76564
801,0.0422771,0.92975,6.774
802,0.0422381,0.923921,6.78233
803,0.0421991,0.920413,6.79072
804,0.0421603,0.923476,6.7991
805,0.0421215,0.925699,6.80743
806,0.0420828,0.920215,6.81579
807,0.0420442,0.921747,6.82417
808,0.0420055,0.922537,6.83256
809,0.041967,0.921599,6.84088
810,0.0419285,0.926045,6.84926
811,0.0418902,0.925007,6.85765
812,0.041852,0.923624,6.86596
813,0.0418138,0.92397,6.87428
814,0.0417757,0.926736,6.88261
815,0.0417377,0.922636,6.89097
816,0.0416998,0.92318,6.89929
817,0.0416618,0.923772,6.90759
818,0.0416239,0.921648,6.91588
819,0.0415862,0.927231,6.9242
820,0.0415485,0.92397,6.93253
821,0.0415109,0.925106,6.94087
822,0.0414733,0.925452,6.94921
823,0.0414358,0.920117,6.95753
824,0.0413983,0.923772,6.96583
825,0.041361,0.923278,6.97426
826,0.0413237,0.923624,6.98262
827,0.0412865,0.920067,6.991
828,0.0412494,0.92397,6.99936
829,0.0412123,0.922834,7.00769
830,0.0411753,0.924415,7.01601
831,0.0411384,0.925798,7.02435
832,0.0411016,0.926045,7.03268
833,0.0410648,0.921549,7.04103
834,0.0410282,0.92066,7.04936
835,0.0409916,0.927231,7.0577
836,0.040955,0.92313,7.06606
837,0.0409185,0.924019,7.07439
838,0.0408821,0.923674,7.08273
839,0.0408457,0.92476,7.0911
840,0.0408095,0.918684,7.09945
841,0.0407732,0.924316,7.10777
842,0.040737,0.922587,7.11612
843,0.0407009,0.922191,7.12446
844,0.0406649,0.925501,7.13283
845,0.0406288,0.924859,7.14119
846,0.040593,0.920166,7.1496
847,0.0405572,0.926094,7.15791
848,0.0405214,0.925798,7.1663
849,0.0404857,0.924266,7.17463
850,0.0404501,0.923723,7.18298
851,0.0404146,0.923525,7.19138
852,0.0403791,0.921944,7.19969
853,0.0403437,0.923229,7.20806
854,0.0403083,0.921944,7.21637
855,0.040273,0.924909,7.22467
856,0.0402378,0.926094,7.23303
857,0.0402027,0.923427,7.24133
858,0.0401676,0.924859,7.24969
859,0.0401326,0.920611,7.25801
860,0.0400976,0.923229,7.26639
861,0.0400627,0.920215,7.27472
862,0.0400279,0.923377,7.28309
863,0.0399931,0.924612,7.29148
864,0.0399584,0.924563,7.29982
865,0.0399237,0.926489,7.30816
866,0.0398891,0.92397,7.31653
867,0.0398546,0.924415,7.32485
868,0.0398201,0.925057,7.33325
869,0.0397858,0.927576,7.34155
870,0.0397516,0.924909,7.34994
871,0.0397174,0.925304,7.35826
872,0.0396831,0.925551,7.36658
873,0.039649,0.927181,7.37491
874,0.0396149,0.925156,7.38326
875,0.0395808,0.924118,7.39163
876,0.0395469,0.922982,7.39999
877,0.0395129,0.925699,7.40833
878,0.0394791,0.921203,7.41665
879,0.0394453,0.922142,7.42498
880,0.0394116,0.923624,7.43333
881,0.0393779,0.928762,7.44165
882,0.0393443,0.926193,7.45003
883,0.0393108,0.925403,7.45836
884,0.0392773,0.922784,7.46671
885,0.0392439,0.925106,7.47504
886,0.0392106,0.923476,7.48342
887,0.0391773,0.925501,7.49178
888,0.0391441,0.924168,7.5001
889,0.0391109,0.924859,7.50845
890,0.0390778,0.924415,7.51678
891,0.0390448,0.923278,7.52521
892,0.0390117,0.927181,7.53359
893,0.0389788,0.924019,7.5419
894,0.038946,0.925798,7.55028
895,0.0389131,0.922982,7.55861
896,0.0388803,0.922735,7.56694
897,0.0388477,0.921253,7.57533
898,0.0388151,0.924909,7.58368
899,0.0387825,0.926835,7.59202
900,0.03875,0.923921,7.6004
901,0.0387176,0.922241,7.60873
902,0.0386853,0.925403,7.61707
903,0.0386529,0.922784,7.62543
904,0.0386206,0.919771,7.63375
905,0.0385884,0.92229,7.64207
906,0.0385563,0.92145,7.65042
907,0.0385241,0.923575,7.65876
908,0.0384921,0.92397,7.66713
909,0.0384601,0.92476,7.67551
910,0.0384282,0.9215,7.68382
911,0.0383963,0.9256,7.69225
912,0.0383645,0.924217,7.70057
913,0.0383327,0.921253,7.70889
914,0.038301,0.922686,7.71724
915,0.0382694,0.927478,7.72556
916,0.0382378,0.924859,7.73392
917,0.0382063,0.923525,7.74227
918,0.0381748,0.924365,7.75065
919,0.0381433,0.925995,7.75896
920,0.0381119,0.92234,7.76734
921,0.0380806,0.924118,7.77572
922,0.0380493,0.927576,7.78409
923,0.0380181,0.922142,7.79246
924,0.037987,0.921154,7.80075
925,0.0379559,0.923871,7.80911
926,0.0379248,0.923525,7.81742
927,0.0378938,0.923871,7.82573
928,0.0378628,0.922982,7.83407
929,0.0378319,0.926934,7.84239
930,0.0378011,0.923723,7.85073
931,0.0377703,0.92807,7.85906
932,0.0377395,0.921055,7.86742
933,0.0377088,0.923921,7.87577
934,0.0376782,0.923229,7.88411
935,0.0376476,0.925205,7.89246
936,0.0376171,0.921352,7.90081
937,0.0375866,0.9256,7.90914
938,0.0375561,0.925403,7.91747
939,0.0375258,0.925353,7.92581
940,0.0374954,0.923624,7.93423
941,0.0374652,0.930491,7.94258
942,0.0374351,0.925551,7.95097
943,0.037405,0.921648,7.95944
944,0.0373748,0.924217,7.96781
945,0.0373448,0.921846,7.97623
946,0.0373148,0.926045,7.98459
947,0.0372849,0.922093,7.99293
948,0.037255,0.921895,8.00128
949,0.0372251,0.921895,8.00958
950,0.0371953,0.921302,8.01791
951,0.0371656,0.924909,8.02623
952,0.0371359,0.928614,8.03453
953,0.0371062,0.925353,8.04285
954,0.0370766,0.923575,8.05125
955,0.037047,0.92565,8.05965
956,0.0370176,0.924612,8.06799
957,0.0369881,0.924118,8.07631
958,0.0369587,0.926539,8.08466
959,0.0369294,0.925304,8.09299
960,0.0369001,0.925007,8.10135
961,0.0368709,0.923476,8.1097
962,0.0368418,0.924118,8.118
963,0.0368126,0.92565,8.12635
964,0.0367836,0.927033,8.1347
965,0.0367545,0.92397,8.14301
966,0.0367256,0.923575,8.15138
967,0.0366967,0.929009,8.15975
968,0.0366678,0.927675,8.16817
969,0.0366389,0.924464,8.17658
970,0.0366101,0.924266,8.18496
971,0.0365814,0.923624,8.19336
972,0.0365526,0.924316,8.20175
973,0.036524,0.924563,8.21015
974,0.0364953,0.924266,8.21852
975,0.0364668,0.921401,8.22694
976,0.0364383,0.924415,8.23529
977,0.0364098,0.92807,8.24368
978,0.0363814,0.925452,8.25214
979,0.0363531,0.927379,8.26057
980,0.0363248,0.922883,8.26898
981,0.0362965,0.923822,8.27735
982,0.0362683,0.923575,8.2857
983,0.0362402,0.926489,8.29404
984,0.036212,0.926193,8.30237
985,0.0361839,0.925254,8.31071
986,0.0361558,0.92565,8.31904
987,0.0361278,0.92318,8.32736
988,0.0360998,0.922438,8.33566
989,0.0360719,0.923278,8.34398
990,0.036044,0.925057,8.35238
991,0.0360161,0.923871,8.36071
992,0.0359884,0.922834,8.36903
993,0.0359607,0.927379,8.3775
994,0.035933,0.923525,8.38604
995,0.0359054,0.925995,8.39443
996,0.0358778,0.924563,8.40279
997,0.0358502,0.920265,8.4112
998,0.0358228,0.923674,8.41952
999,0.0357953,0.924464,8.42786
1000,0.035768,0.922883,8.43622
1001,0.0357406,0.924612,8.44455
1002,0.0357132,0.925353,8.45292
1003,0.0356859,0.92397,8.46126
1004,0.0356586,0.922043,8.46962
1005,0.0356315,0.925551,8.47804
1006,0.0356043,0.923328,8.48641
1007,0.0355772,0.923229,8.49475
1008,0.0355502,0.927428,8.50306
1009,0.0355232,0.922241,8.51142
1010,0.0354963,0.926934,8.51976
1011,0.0354694,0.926094,8.52812
1012,0.0354425,0.924563,8.53646
1013,0.0354157,0.924365,8.54479
1014,0.0353889,0.922834,8.55321
1015,0.0353622,0.925007,8.56155
1016,0.0353354,0.923427,8.56987
1017,0.0353088,0.926242,8.57821
1018,0.0352821,0.92807,8.58656
1019,0.0352556,0.924118,8.59488
1020,0.035229,0.925254,8.60326
1021,0.0352025,0.926687,8.61169
1022,0.035176,0.922686,8.62003
1023,0.0351497,0.924909,8.62834
1024,0.0351232,0.922883,8.63667
1025,0.035097,0.925254,8.64502
1026,0.0350707,0.926094,8.65337
1027,0.0350445,0.922933,8.66172
1028,0.0350182,0.92397,8.67006
1029,0.0349921,0.927132,8.67842
1030,0.0349659,0.922191,8.68678
1031,0.0349399,0.927576,8.69516
1032,0.0349138,0.927181,8.7035
1033,0.0348878,0.925254,8.71184
1034,0.0348619,0.927675,8.72021
1035,0.0348359,0.92565,8.72856
1036,0.0348101,0.927774,8.73694
1037,0.0347842,0.925156,8.74526
1038,0.0347585,0.925847,8.75364
1039,0.0347327,0.928021,8.76201
1040,0.034707,0.923575,8.7704
1041,0.0346814,0.925304,8.77877
1042,0.0346557,0.928614,8.78771
1043,0.0346301,0.928861,8.7962
1044,0.0346046,0.920364,8.80456
1045,0.0345791,0.927132,8.81295
1046,0.0345537,0.925156,8.82127
1047,0.0345283,0.923377,8.8296
1048,0.0345029,0.925847,8.83793
1049,0.0344776,0.924069,8.84626
1050,0.0344523,0.927626,8.85463
1051,0.034427,0.923031,8.86296
1052,0.0344017,0.924019,8.8713
1053,0.0343766,0.923525,8.87964
1054,0.0343514,0.929404,8.88792
1055,0.0343263,0.9256,8.8962
1056,0.0343012,0.92565,8.90452
1057,0.0342763,0.925748,8.91285
1058,0.0342513,0.922834,8.92119
1059,0.0342264,0.925156,8.92956
1060,0.0342015,0.923328,8.93784
1061,0.0341766,0.92318,8.94616
1062,0.0341518,0.926786,8.95448
1063,0.034127,0.925205,8.96278
1064,0.0341022,0.920808,8.97117
1065,0.0340775,0.925205,8.97948
1066,0.0340529,0.923525,8.98777
1067,0.0340282,0.926242,8.99614
1068,0.0340036,0.925501,9.00444
1069,0.0339791,0.9256,9.01279
1070,0.0339546,0.924464,9.02116
1071,0.0339301,0.928219,9.02951
1072,0.0339056,0.920265,9.03778
1073,0.0338813,0.923081,9.04612
1074,0.0338568,0.923575,9.05444
1075,0.0338325,0.927082,9.06283
1076,0.0338082,0.926786,9.07117
1077,0.033784,0.926786,9.07952
1078,0.0337597,0.924019,9.08782
1079,0.0337356,0.922537,9.09617
1080,0.0337114,0.92145,9.10449
1081,0.0336873,0.925551,9.11278
1082,0.0336632,0.923575,9.12112
1083,0.0336391,0.924859,9.12941
1084,0.0336151,0.925946,9.13772
1085,0.0335912,0.924563,9.14599
1086,0.0335673,0.922043,9.15434
1087,0.0335434,0.925403,9.16264
1088,0.0335196,0.9215,9.17094
1089,0.0334959,0.927823,9.17929
1090,0.0334721,0.926983,9.18759
1091,0.0334484,0.925205,9.1959
1092,0.0334247,0.925798,9.20424
1093,0.033401,0.923772,9.21261
1094,0.0333774,0.926983,9.22092
1095,0.0333537,0.925452,9.22925
1096,0.0333302,0.920759,9.23758
1097,0.0333066,0.924316,9.24588
1098,0.0332831,0.920561,9.25419
1099,0.0332597,0.922537,9.26249
1100,0.0332364,0.926391,9.2708
1101,0.033213,0.927527,9.27914
1102,0.0331896,0.921895,9.28743
1103,0.0331663,0.92728,9.29575
1104,0.033143,0.925551,9.30406
1105,0.0331198,0.927972,9.31237
1106,0.0330965,0.924662,9.32067
1107,0.0330733,0.925699,9.32892
1108,0.0330502,0.924513,9.33724
1109,0.033027,0.924415,9.34554
1110,0.033004,0.927379,9.35389
1111,0.032981,0.921302,9.36221
1112,0.0329579,0.925353,9.3705
1113,0.032935,0.925501,9.3788
1114,0.0329121,0.924019,9.38715
1115,0.0328891,0.922241,9.39542
1116,0.0328663,0.926489,9.40373
1117,0.0328435,0.923822,9.41201
1118,0.0328206,0.926391,9.4203
1119,0.0327979,0.92728,9.42863
1120,0.0327751,0.926934,9.43694
1121,0.0327524,0.923723,9.4453
1122,0.0327297,0.926094,9.45366
1123,0.0327071,0.925501,9.46197
1124,0.0326845,0.921895,9.47029
1125,0.0326619,0.926489,9.47858
1126,0.0326394,0.92234,9.48689
1127,0.0326169,0.922686,9.49517
1128,0.0325944,0.927478,9.50346
1129,0.032572,0.923772,9.51175
1130,0.0325497,0.926885,9.52008
1131,0.0325273,0.924464,9.52838
1132,0.032505,0.922093,9.53668
1133,0.0324827,0.921203,9.54495
1134,0.0324604,0.922883,9.55325
1135,0.0324381,0.925995,9.56158
1136,0.0324159,0.92318,9.56988
1137,0.0323937,0.923476,9.57818
1138,0.0323716,0.925057,9.58651
1139,0.0323495,0.923624,9.5948
1140,0.0323274,0.923278,9.60316
1141,0.0323053,0.920117,9.61144
1142,0.0322833,0.92397,9.61974
1143,0.0322614,0.927675,9.62804
1144,0.0322394,0.924711,9.63631
1145,0.0322176,0.922735,9.6446
1146,0.0321957,0.925748,9.65295
1147,0.0321738,0.926638,9.66123
1148,0.032152,0.925798,9.66949
1149,0.0321303,0.922191,9.67777
1150,0.0321085,0.925798,9.68611
1151,0.0320868,0.924019,9.69442
1152,0.0320651,0.919277,9.70269
1153,0.0320435,0.927576,9.71099
1154,0.0320218,0.928169,9.7193
1155,0.0320002,0.925254,9.72759
1156,0.0319786,0.925057,9.73588
1157,0.0319571,0.924415,9.74421
1158,0.0319356,0.92481,9.7525
1159,0.0319141,0.925353,9.76078
1160,0.0318927,0.926835,9.76909
1161,0.0318713,0.928466,9.77742
1162,0.0318499,0.925946,9.78579
1163,0.0318286,0.925501,9.79416
1164,0.0318072,0.924662,9.80248
1165,0.031786,0.926489,9.81077
1166,0.0317648,0.923328,9.8191
1167,0.0317435,0.923822,9.82744
1168,0.0317223,0.922834,9.83578
1169,0.0317011,0.926885,9.84415
1170,0.03168,0.924662,9.85244
1171,0.0316589,0.927132,9.86073
1172,0.0316379,0.924662,9.86903
1173,0.0316169,0.923328,9.87737
1174,0.0315959,0.926638,9.88569
1175,0.0315749,0.923476,9.89398
1176,0.0315539,0.925748,9.90226
1177,0.031533,0.925007,9.91057
1178,0.0315121,0.925699,9.91889
1179,0.0314913,0.921549,9.92722
1180,0.0314705,0.924464,9.93552
1181,0.0314497,0.923822,9.94382
1182,0.0314289,0.925007,9.95212
1183,0.0314082,0.925057,9.9605
1184,0.0313875,0.921154,9.96879
1185,0.0313668,0.925551,9.97714
1186,0.0313462,0.925353,9.98544
1187,0.0313256,0.923674,9.99379
1188,0.031305,0.925501,10.0021
