index,Cross Entropy,Accuracy
791,0.0426779,0.907914,5.95339
792,0.0426381,0.907914,5.96071
793,0.0425984,0.911817,5.96802
794,0.0425587,0.907568,5.97535
795,0.0425191,0.908062,5.98267
796,0.0424796,0.909149,5.98999
797,0.0424402,0.911817,5.99731
798,0.0424007,0.906185,6.00462
799,0.0423614,0.90579,6.01194
800,0.0423222,0.908309,6.01929
801,0.0422831,0.90663,6.02662
802,0.042244,0.909693,6.03393
803,0.042205,0.907815,6.04129
804,0.0421661,0.904703,6.04862
805,0.0421272,0.909989,6.05593
806,0.0420884,0.908606,6.06327
807,0.0420498,0.905741,6.07058
808,0.0420112,0.909594,6.07791
809,0.0419727,0.907223,6.08529
810,0.0419343,0.907519,6.09262
811,0.0418959,0.907568,6.09995
812,0.0418575,0.907223,6.10729
813,0.0418193,0.909693,6.11462
814,0.0417811,0.908309,6.12196
815,0.041743,0.910187,6.12931
816,0.0417049,0.911076,6.13664
817,0.041667,0.906482,6.14398
818,0.0416292,0.906482,6.15132
819,0.0415913,0.90658,6.15864
820,0.0415536,0.904456,6.16596
821,0.041516,0.905691,6.17331
822,0.0414784,0.910533,6.18065
823,0.041441,0.903122,6.18798
824,0.0414035,0.908952,6.19534
825,0.0413661,0.910434,6.20265
826,0.0413288,0.905197,6.20996
827,0.0412915,0.909643,6.2173
828,0.0412544,0.904703,6.22461
829,0.0412173,0.903369,6.23193
830,0.0411803,0.910335,6.23929
831,0.0411433,0.91241,6.2466
832,0.0411064,0.906778,6.25393
833,0.0410697,0.903814,6.26129
834,0.0410329,0.907371,6.26861
835,0.0409963,0.90416,6.27594
836,0.0409597,0.906877,6.28327
837,0.0409232,0.907173,6.2906
838,0.0408866,0.906086,6.29792
839,0.0408504,0.906136,6.30527
840,0.0408141,0.908655,6.3126
841,0.0407779,0.910681,6.31991
842,0.0407418,0.908458,6.32728
843,0.0407058,0.907371,6.33461
844,0.0406697,0.907173,6.34196
845,0.0406337,0.901591,6.34931
846,0.0405979,0.909347,6.35948
847,0.0405621,0.904258,6.36684
848,0.0405264,0.910977,6.37415
849,0.0404907,0.909446,6.38147
850,0.040455,0.907519,6.38881
851,0.0404195,0.910533,6.39616
852,0.040384,0.910483,6.40348
853,0.0403486,0.90905,6.4108
854,0.0403133,0.908853,6.41813
855,0.040278,0.910088,6.42547
856,0.0402427,0.906432,6.43279
857,0.0402075,0.910681,6.44014
858,0.0401724,0.90411,6.44747
859,0.0401374,0.904456,6.45479
860,0.0401024,0.90663,6.4621
861,0.0400674,0.908952,6.46995
862,0.0400325,0.90663,6.47732
863,0.0399977,0.909396,6.48464
864,0.039963,0.908853,6.49198
865,0.0399284,0.907914,6.49933
866,0.0398937,0.910286,6.50665
867,0.0398591,0.909643,6.51397
868,0.0398246,0.905839,6.52132
869,0.0397903,0.906383,6.52863
870,0.039756,0.908952,6.53596
871,0.0397217,0.906136,6.54331
872,0.0396875,0.909742,6.55063
873,0.0396534,0.911372,6.55795
874,0.0396192,0.906679,6.56529
875,0.0395853,0.910335,6.5726
876,0.0395513,0.905691,6.57994
877,0.0395174,0.906185,6.58729
878,0.0394835,0.908211,6.59462
879,0.0394498,0.908408,6.60195
880,0.039416,0.909693,6.60929
881,0.0393824,0.909446,6.61662
882,0.0393488,0.908309,6.62396
883,0.0393153,0.90658,6.63131
884,0.0392818,0.906679,6.63865
885,0.0392484,0.908902,6.64597
886,0.039215,0.908655,6.6533
887,0.0391817,0.90989,6.66063
888,0.0391484,0.908062,6.66794
889,0.0391154,0.906778,6.67529
890,0.0390823,0.907074,6.68261
891,0.0390492,0.90826,6.68996
892,0.0390163,0.909989,6.6973
893,0.0389834,0.907815,6.70461
894,0.0389504,0.909693,6.71192
895,0.0389176,0.910681,6.71929
896,0.0388848,0.909643,6.72661
897,0.0388521,0.90826,6.73393
898,0.0388195,0.905444,6.7413
899,0.0387869,0.908359,6.74862
900,0.0387544,0.905395,6.75593
901,0.0387219,0.909396,6.76328
902,0.0386896,0.913694,6.77062
903,0.0386572,0.910088,6.77794
904,0.038625,0.907223,6.78528
905,0.0385928,0.906037,6.7926
906,0.0385607,0.910681,6.79992
907,0.0385286,0.911817,6.80727
908,0.0384965,0.912015,6.8146
909,0.0384645,0.911323,6.82192
910,0.0384326,0.907964,6.82927
911,0.0384007,0.908458,6.83657
912,0.0383689,0.906729,6.84389
913,0.038337,0.909545,6.8512
914,0.0383053,0.909347,6.85853
915,0.0382736,0.910829,6.86586
916,0.0382421,0.906482,6.87319
917,0.0382105,0.908853,6.88052
918,0.0381789,0.906531,6.88786
919,0.0381475,0.906037,6.8952
920,0.0381161,0.904407,6.90253
921,0.0380848,0.908062,6.90985
922,0.0380535,0.90747,6.91716
923,0.0380223,0.908112,6.92451
924,0.0379912,0.906778,6.93182
925,0.0379601,0.910236,6.93915
926,0.037929,0.909347,6.94648
927,0.0378979,0.907815,6.9538
928,0.0378671,0.907173,6.96113
929,0.0378362,0.909742,6.96889
930,0.0378054,0.908507,6.97624
931,0.0377747,0.908952,6.98359
932,0.0377439,0.907173,6.99091
933,0.0377132,0.912657,6.99824
934,0.0376826,0.908952,7.00558
935,0.037652,0.911027,7.01291
936,0.0376215,0.909446,7.02025
937,0.037591,0.904901,7.02757
938,0.0375606,0.910236,7.03488
939,0.0375302,0.909001,7.04222
940,0.0374999,0.910878,7.04953
941,0.0374696,0.908507,7.05685
942,0.0374394,0.905197,7.06419
943,0.0374093,0.910187,7.0715
944,0.0373792,0.906086,7.07882
945,0.0373491,0.911422,7.08614
946,0.0373191,0.910137,7.09347
947,0.0372892,0.9091,7.10079
948,0.0372592,0.910829,7.1081
949,0.0372293,0.907025,7.11543
950,0.0371995,0.911965,7.12275
951,0.0371697,0.90747,7.13006
952,0.03714,0.903073,7.13742
953,0.0371104,0.909643,7.14475
954,0.0370808,0.906976,7.15207
955,0.0370513,0.90579,7.15939
956,0.0370218,0.909841,7.16673
957,0.0369924,0.910335,7.17406
958,0.036963,0.907618,7.18137
959,0.0369337,0.908013,7.18868
960,0.0369044,0.908359,7.19601
961,0.0368751,0.910335,7.20333
962,0.036846,0.910533,7.21065
963,0.0368168,0.911027,7.21797
964,0.0367877,0.911422,7.22531
965,0.0367586,0.908309,7.23261
966,0.0367296,0.908062,7.23995
967,0.0367006,0.911224,7.24728
968,0.0366717,0.907568,7.2546
969,0.0366429,0.906976,7.26191
970,0.0366141,0.908853,7.26926
971,0.0365854,0.91078,7.27659
972,0.0365566,0.913003,7.28391
973,0.036528,0.912015,7.29126
974,0.0364994,0.911422,7.29859
975,0.0364708,0.906827,7.30589
976,0.0364423,0.90747,7.31323
977,0.0364139,0.91236,7.32057
978,0.0363854,0.907321,7.32789
979,0.0363571,0.905345,7.33521
980,0.0363287,0.910631,7.34255
981,0.0363005,0.916263,7.34986
982,0.0362722,0.910829,7.35718
983,0.0362441,0.91157,7.36452
984,0.0362159,0.909545,7.37185
985,0.0361878,0.91078,7.37917
986,0.0361597,0.910829,7.3865
987,0.0361317,0.903913,7.39382
988,0.0361038,0.912064,7.40114
989,0.0360759,0.909643,7.40846
990,0.036048,0.912262,7.41585
991,0.0360202,0.909298,7.42319
992,0.0359923,0.908556,7.43052
993,0.0359647,0.913101,7.43786
994,0.035937,0.907124,7.44522
995,0.0359094,0.91078,7.45253
996,0.0358819,0.90495,7.45985
997,0.0358544,0.908803,7.46719
998,0.0358268,0.907124,7.475
999,0.0357993,0.909199,7.48234
1000,0.0357719,0.907173,7.48966
1001,0.0357445,0.909792,7.49699
1002,0.0357172,0.908359,7.50432
1003,0.0356899,0.905345,7.51164
1004,0.0356627,0.905741,7.51897
1005,0.0356355,0.912805,7.52631
1006,0.0356083,0.910088,7.53363
1007,0.0355812,0.912756,7.54097
1008,0.0355542,0.908853,7.54833
1009,0.0355271,0.906284,7.55566
1010,0.0355002,0.905049,7.56297
1011,0.0354733,0.909792,7.57033
1012,0.0354464,0.909545,7.57766
1013,0.0354196,0.911521,7.58498
1014,0.0353928,0.904357,7.59234
1015,0.035366,0.911224,7.59968
1016,0.0353394,0.909347,7.607
1017,0.0353127,0.905642,7.61435
1018,0.0352861,0.910236,7.6217
1019,0.0352595,0.911521,7.62902
1020,0.035233,0.909149,7.63636
1021,0.0352066,0.908408,7.64369
1022,0.0351801,0.909643,7.65101
1023,0.0351537,0.905988,7.65835
1024,0.0351273,0.909149,7.66567
1025,0.035101,0.912262,7.673
1026,0.0350746,0.911422,7.68036
1027,0.0350484,0.906284,7.68768
1028,0.0350222,0.914979,7.69501
1029,0.034996,0.911422,7.70235
1030,0.0349699,0.908112,7.70968
1031,0.0349438,0.909643,7.71699
1032,0.0349178,0.907371,7.72434
1033,0.0348917,0.90658,7.73166
1034,0.0348658,0.906976,7.73901
1035,0.0348399,0.911669,7.74634
1036,0.0348141,0.907173,7.75366
1037,0.0347884,0.909693,7.76099
1038,0.0347625,0.907223,7.76831
1039,0.0347368,0.906284,7.77564
1040,0.0347111,0.906284,7.78296
1041,0.0346855,0.909693,7.79031
1042,0.0346598,0.90747,7.79763
1043,0.0346342,0.907223,7.80494
1044,0.0346086,0.9091,7.8123
1045,0.034583,0.909792,7.81963
1046,0.0345576,0.910187,7.82697
1047,0.0345322,0.906926,7.83432
1048,0.0345068,0.909347,7.84166
1049,0.0344814,0.909594,7.84898
1050,0.0344561,0.906037,7.85631
1051,0.0344309,0.907618,7.86363
1052,0.0344057,0.907717,7.87096
1053,0.0343805,0.90905,7.87834
1054,0.0343553,0.90989,7.88567
1055,0.0343302,0.909248,7.893
1056,0.0343051,0.915819,7.90035
1057,0.03428,0.908655,7.90769
1058,0.034255,0.909742,7.915
1059,0.0342301,0.907618,7.92234
1060,0.0342052,0.910335,7.92966
1061,0.0341803,0.909446,7.93699
1062,0.0341555,0.905691,7.94435
1063,0.0341307,0.909545,7.95166
1064,0.034106,0.907914,7.95899
1065,0.0340814,0.908359,7.96689
1066,0.0340567,0.909199,7.97424
1067,0.034032,0.912015,7.98156
1068,0.0340074,0.910533,7.98888
1069,0.0339828,0.907815,7.99623
1070,0.0339583,0.907717,8.00354
1071,0.0339338,0.909396,8.01087
1072,0.0339094,0.912904,8.01819
1073,0.033885,0.908507,8.02549
1074,0.0338606,0.908705,8.03284
1075,0.0338362,0.910977,8.04017
1076,0.0338119,0.908458,8.0475
1077,0.0337878,0.908853,8.0548
1078,0.0337636,0.910483,8.06212
1079,0.0337394,0.910187,8.06944
1080,0.0337152,0.906729,8.07675
1081,0.0336912,0.913052,8.08408
1082,0.0336671,0.907964,8.09141
1083,0.033643,0.905988,8.09873
1084,0.033619,0.910088,8.10603
1085,0.033595,0.909347,8.11338
1086,0.0335712,0.910384,8.12073
1087,0.0335473,0.911274,8.12807
1088,0.0335234,0.9091,8.13539
1089,0.0334995,0.91157,8.14275
1090,0.0334758,0.908112,8.15007
1091,0.0334521,0.905494,8.15739
1092,0.0334284,0.90905,8.1647
1093,0.0334047,0.908507,8.17202
1094,0.0333811,0.910928,8.17935
1095,0.0333575,0.911274,8.18668
1096,0.0333339,0.912459,8.19402
1097,0.0333104,0.906383,8.20134
1098,0.0332869,0.909792,8.20866
1099,0.0332634,0.909446,8.216
1100,0.03324,0.910582,8.22335
1101,0.0332166,0.909841,8.23068
1102,0.0331933,0.912311,8.238
1103,0.03317,0.912163,8.24533
1104,0.0331467,0.908161,8.25265
1105,0.0331236,0.91073,8.25997
1106,0.0331003,0.908803,8.26733
1107,0.0330772,0.907667,8.27465
1108,0.033054,0.904407,8.28199
1109,0.0330309,0.909841,8.28931
1110,0.0330079,0.911076,8.29664
1111,0.0329849,0.911076,8.30397
1112,0.0329619,0.909347,8.31133
1113,0.0329389,0.911768,8.31866
1114,0.032916,0.913892,8.32598
1115,0.0328931,0.909495,8.33333
1116,0.0328702,0.911027,8.34065
1117,0.0328474,0.906877,8.34798
1118,0.0328246,0.90663,8.35532
1119,0.0328018,0.908803,8.3634
1120,0.032779,0.91157,8.37074
1121,0.0327564,0.909199,8.37809
1122,0.0327337,0.912015,8.38541
1123,0.0327111,0.912113,8.39274
1124,0.0326885,0.90826,8.40006
1125,0.0326659,0.909446,8.40739
1126,0.0326434,0.912854,8.41473
1127,0.0326209,0.913348,8.42205
1128,0.0325984,0.906482,8.4294
1129,0.032576,0.909643,8.43675
1130,0.0325536,0.910977,8.44408
1131,0.0325313,0.908161,8.45141
1132,0.032509,0.906778,8.45874
1133,0.0324867,0.910039,8.46606
1134,0.0324644,0.905938,8.47339
1135,0.0324422,0.908853,8.48073
1136,0.0324199,0.906432,8.48805
1137,0.0323977,0.908902,8.49537
1138,0.0323756,0.906827,8.50269
1139,0.0323534,0.906185,8.51002
1140,0.0323314,0.909693,8.51735
1141,0.0323094,0.911372,8.52467
1142,0.0322873,0.909989,8.53197
1143,0.0322654,0.909643,8.53933
1144,0.0322434,0.908309,8.54665
1145,0.0322215,0.906086,8.55397
1146,0.0321996,0.90663,8.56131
1147,0.0321778,0.909248,8.56863
1148,0.032156,0.909693,8.57596
1149,0.0321341,0.909545,8.58332
1150,0.0321124,0.912706,8.59065
1151,0.0320907,0.907914,8.59799
1152,0.0320691,0.906827,8.60532
1153,0.0320474,0.910137,8.61266
1154,0.0320257,0.909594,8.62001
1155,0.0320042,0.911718,8.62734
1156,0.0319826,0.910236,8.63465
1157,0.0319611,0.90994,8.64201
1158,0.0319396,0.909298,8.64935
1159,0.0319181,0.908408,8.65669
1160,0.0318967,0.908408,8.66401
1161,0.0318753,0.910582,8.67134
1162,0.031854,0.908902,8.67865
1163,0.0318327,0.909347,8.68599
1164,0.0318114,0.91157,8.69333
1165,0.0317901,0.909149,8.70065
1166,0.031769,0.911076,8.70796
1167,0.0317478,0.908112,8.71531
1168,0.0317266,0.911274,8.72265
1169,0.0317054,0.907766,8.72996
1170,0.0316842,0.908507,8.73732
1171,0.0316631,0.91236,8.74464
1172,0.0316421,0.90658,8.75196
1173,0.031621,0.909693,8.7593
1174,0.0316,0.912854,8.76663
1175,0.0315791,0.906136,8.77398
1176,0.0315581,0.908309,8.78132
1177,0.0315372,0.911521,8.78865
1178,0.0315163,0.909495,8.79598
1179,0.0314954,0.907964,8.80331
1180,0.0314746,0.908606,8.81065
1181,0.0314538,0.909594,8.81799
1182,0.031433,0.904258,8.82533
1183,0.0314123,0.909149,8.83265
1184,0.0313916,0.907025,8.83998
1185,0.0313709,0.909446,8.84733
1186,0.0313502,0.910384,8.85463
1187,0.0313296,0.908309,8.86194
1188,0.0313091,0.90989,8.86928
1189,0.0312884,0.911965,8.87662
1190,0.0312679,0.9091,8.88396
1191,0.0312474,0.909298,8.8913
1192,0.031227,0.906333,8.89864
1193,0.0312066,0.909643,8.90597
1194,0.0311861,0.906679,8.91332
1195,0.0311657,0.910434,8.92064
1196,0.0311454,0.908902,8.92796
1197,0.0311251,0.910039,8.9353
1198,0.0311048,0.909347,8.94264
1199,0.0310845,0.910928,8.94998
1200,0.0310643,0.910977,8.9573
1201,0.031044,0.911916,8.96464
1202,0.0310238,0.90994,8.97196
1203,0.0310037,0.906679,8.97932
1204,0.0309835,0.908902,8.98663
1205,0.0309634,0.909298,8.99397
1206,0.0309433,0.909396,9.00132
1207,0.0309232,0.90826,9.00864
1208,0.0309032,0.908013,9.01595
1209,0.0308832,0.91073,9.02328
1210,0.0308632,0.909149,9.0306
1211,0.0308433,0.906482,9.03792
1212,0.0308234,0.912311,9.04527
1213,0.0308035,0.909396,9.05259
1214,0.0307837,0.909347,9.05992
1215,0.0307638,0.908507,9.06726
1216,0.030744,0.908655,9.07457
1217,0.0307242,0.906877,9.08189
1218,0.0307045,0.907865,9.08922
1219,0.0306847,0.910582,9.09655
1220,0.030665,0.907223,9.10385
1221,0.0306454,0.909248,9.11118
1222,0.0306258,0.909841,9.11855
1223,0.0306061,0.907865,9.12587
1224,0.0305865,0.905889,9.13319
1225,0.030567,0.906185,9.14054
1226,0.0305474,0.909841,9.14789
1227,0.0305279,0.906136,9.1552
1228,0.0305085,0.90905,9.16252
1229,0.030489,0.909199,9.16985
1230,0.0304696,0.91325,9.17716
1231,0.0304502,0.906729,9.18447
1232,0.0304308,0.907815,9.19182
1233,0.0304115,0.907865,9.19915
1234,0.0303922,0.909248,9.20648
1235,0.0303729,0.90747,9.21383
1236,0.0303536,0.911718,9.22116
1237,0.0303344,0.90905,9.2285
1238,0.0303152,0.909742,9.23581
1239,0.030296,0.909841,9.24316
1240,0.0302769,0.910286,9.25048
1241,0.0302578,0.90579,9.25782
1242,0.0302387,0.906679,9.26516
1243,0.0302196,0.908803,9.27247
1244,0.0302006,0.908062,9.27979
1245,0.0301816,0.90989,9.28712
1246,0.0301625,0.909792,9.29445
1247,0.0301436,0.909149,9.30178
1248,0.0301246,0.907223,9.30912
1249,0.0301057,0.911471,9.31645
1250,0.0300868,0.910631,9.32377
1251,0.0300679,0.904901,9.33109
1252,0.0300491,0.909693,9.33842
1253,0.0300303,0.906185,9.34575
1254,0.0300115,0.907618,9.35308
1255,0.0299927,0.908062,9.3604
1256,0.029974,0.908754,9.36774
1257,0.0299552,0.908359,9.37506
1258,0.0299366,0.910681,9.38238
1259,0.0299179,0.913694,9.38971
1260,0.0298993,0.912706,9.39704
1261,0.0298807,0.905197,9.40444
1262,0.0298621,0.909149,9.41177
1263,0.0298435,0.913348,9.42208
1264,0.029825,0.910137,9.42953
1265,0.0298065,0.909742,9.43689
1266,0.0297879,0.912113,9.44426
1267,0.0297694,0.909545,9.45159
1268,0.029751,0.909446,9.45893
1269,0.0297326,0.909742,9.46631
1270,0.0297141,0.911274,9.47432
1271,0.0296958,0.908013,9.48166
1272,0.0296774,0.90826,9.48901
1273,0.029659,0.908606,9.49633
1274,0.0296407,0.910928,9.50366
1275,0.0296224,0.911669,9.51098
1276,0.0296042,0.91078,9.51833
1277,0.029586,0.90905,9.52571
1278,0.0295678,0.910236,9.53305
1279,0.0295496,0.908606,9.54039
1280,0.0295315,0.906877,9.54772
1281,0.0295134,0.90663,9.55507
1282,0.0294953,0.907025,9.5624
1283,0.0294772,0.911965,9.56974
1284,0.0294591,0.907865,9.57722
1285,0.0294411,0.908754,9.59117
1286,0.0294231,0.918684,9.60819
1287,0.0294052,0.917449,9.62532
1288,0.0293872,0.915078,9.63998
1289,0.0293693,0.923822,9.65681
1290,0.0293513,0.918289,9.67176
1291,0.0293335,0.920265,9.68759
1292,0.0293156,0.922784,9.70289
1293,0.0292977,0.91078,9.71194
1294,0.0292799,0.908754,9.71935
1295,0.0292622,0.911274,9.72674
1296,0.0292444,0.914139,9.73411
1297,0.0292267,0.907815,9.74145
1298,0.0292089,0.911422,9.7488
1299,0.0291912,0.913101,9.75613
1300,0.0291735,0.913348,9.76346
1301,0.0291559,0.909792,9.77078
1302,0.0291382,0.910928,9.77811
1303,0.0291206,0.915127,9.78548
1304,0.029103,0.910384,9.79282
1305,0.0290854,0.91241,9.80016
1306,0.0290679,0.909149,9.80749
1307,0.0290504,0.910236,9.81483
1308,0.0290329,0.91078,9.8222
1309,0.0290154,0.909446,9.82958
1310,0.0289979,0.909792,9.83693
1311,0.0289805,0.913546,9.84429
1312,0.0289631,0.908754,9.85163
1313,0.0289457,0.908359,9.85898
1314,0.0289284,0.907865,9.86633
1315,0.0289111,0.912657,9.87368
1316,0.0288938,0.913299,9.88154
1317,0.0288765,0.910928,9.8889
1318,0.0288592,0.911422,9.89624
1319,0.028842,0.906086,9.90358
1320,0.0288248,0.907815,9.91091
1321,0.0288075,0.911323,9.91825
1322,0.0287903,0.911027,9.92565
1323,0.0287731,0.907025,9.93299
1324,0.028756,0.911175,9.94034
1325,0.0287388,0.909001,9.94769
1326,0.0287217,0.910335,9.95504
1327,0.0287046,0.908161,9.9624
1328,0.0286876,0.912212,9.96972
1329,0.0286706,0.912459,9.97708
1330,0.0286535,0.910681,9.98442
1331,0.0286366,0.910187,9.99176
1332,0.0286196,0.912311,9.99912
1333,0.0286027,0.90495,10.0065
