index,Cross Entropy,Accuracy
791,0.0426709,0.935085,7.91983
792,0.0426312,0.933356,7.92966
793,0.0425914,0.92975,7.93952
794,0.0425517,0.932961,7.94937
795,0.0425121,0.934344,7.9592
796,0.0424727,0.931874,7.96908
797,0.0424332,0.93138,7.97901
798,0.0423939,0.928811,7.98888
799,0.0423546,0.931825,7.99874
800,0.0423154,0.930343,8.00855
801,0.0422762,0.931825,8.01837
802,0.0422371,0.93138,8.02821
803,0.0421982,0.929355,8.03809
804,0.0421592,0.932319,8.04797
805,0.0421205,0.932418,8.05793
806,0.0420817,0.93385,8.06777
807,0.042043,0.931183,8.0776
808,0.0420044,0.934295,8.08744
809,0.0419659,0.932517,8.09733
810,0.0419274,0.934641,8.10715
811,0.0418891,0.932023,8.11697
812,0.0418508,0.931578,8.1268
813,0.0418126,0.934591,8.13661
814,0.0417745,0.931034,8.14652
815,0.0417365,0.930787,8.15633
816,0.0416985,0.932072,8.16615
817,0.0416606,0.932566,8.17601
818,0.0416228,0.930442,8.18583
819,0.041585,0.930195,8.19579
820,0.0415473,0.933455,8.20562
821,0.0415096,0.932615,8.21542
822,0.0414721,0.932912,8.22528
823,0.0414347,0.933653,8.23513
824,0.0413973,0.935925,8.24495
825,0.0413599,0.93227,8.25489
826,0.0413226,0.93054,8.26469
827,0.0412854,0.929602,8.27454
828,0.0412484,0.93553,8.28435
829,0.0412113,0.931578,8.29417
830,0.0411744,0.932517,8.30397
831,0.0411375,0.929552,8.31384
832,0.0411006,0.93143,8.32365
833,0.0410639,0.931578,8.3335
834,0.0410271,0.929256,8.34341
835,0.0409904,0.928515,8.35335
836,0.0409539,0.932961,8.36329
837,0.0409173,0.931874,8.37327
838,0.0408809,0.932912,8.38312
839,0.0408445,0.931133,8.39307
840,0.0408082,0.931627,8.40293
841,0.040772,0.931479,8.41285
842,0.0407358,0.931973,8.42273
843,0.0406997,0.934542,8.43261
844,0.0406637,0.934394,8.44249
845,0.0406277,0.935975,8.45241
846,0.0405918,0.932665,8.46234
847,0.040556,0.934048,8.47234
848,0.0405203,0.932764,8.48223
849,0.0404846,0.9339,8.49206
850,0.040449,0.93143,8.50188
851,0.0404134,0.933603,8.51173
852,0.0403779,0.935629,8.52159
853,0.0403424,0.931825,8.53145
854,0.040307,0.933603,8.5413
855,0.0402718,0.933208,8.55126
856,0.0402365,0.938544,8.56126
857,0.0402013,0.937901,8.57123
858,0.0401663,0.934344,8.58124
859,0.0401313,0.93306,8.59115
860,0.0400964,0.93306,8.60105
861,0.0400615,0.933208,8.61089
862,0.0400267,0.932566,8.62072
863,0.0399918,0.937407,8.63054
864,0.0399571,0.933455,8.64066
865,0.0399225,0.937457,8.65118
866,0.039888,0.933603,8.66112
867,0.0398535,0.931677,8.67099
868,0.039819,0.932418,8.68085
869,0.0397846,0.934097,8.69074
870,0.0397502,0.933653,8.70055
871,0.039716,0.934987,8.7104
872,0.0396818,0.929701,8.72027
873,0.0396477,0.932171,8.73012
874,0.0396136,0.934493,8.73997
875,0.0395796,0.931281,8.74981
876,0.0395456,0.931133,8.75961
877,0.0395117,0.932714,8.76943
878,0.0394779,0.933159,8.77924
879,0.0394441,0.93474,8.7891
880,0.0394104,0.934344,8.79888
881,0.0393768,0.93143,8.80882
882,0.0393433,0.931529,8.81867
883,0.0393097,0.932418,8.82851
884,0.0392762,0.930145,8.83837
885,0.0392429,0.933307,8.84826
886,0.0392096,0.932023,8.85809
887,0.0391763,0.931874,8.86795
888,0.0391431,0.931232,8.87781
889,0.0391099,0.930195,8.88764
890,0.0390768,0.932319,8.89747
891,0.0390438,0.930244,8.90728
892,0.0390108,0.931825,8.91713
893,0.0389779,0.932912,8.92702
894,0.038945,0.933752,8.9369
895,0.0389122,0.934344,8.94687
896,0.0388794,0.934789,8.95677
897,0.0388467,0.932121,8.96661
898,0.0388141,0.933801,8.97646
899,0.0387816,0.931726,8.98629
900,0.0387491,0.930343,8.99616
901,0.0387166,0.935283,9.00609
902,0.0386842,0.9339,9.01597
903,0.0386519,0.93222,9.02586
904,0.0386196,0.931281,9.03574
905,0.0385873,0.933603,9.04562
906,0.0385551,0.933999,9.05548
907,0.038523,0.934048,9.06532
908,0.038491,0.93054,9.07517
909,0.038459,0.93474,9.08501
910,0.0384271,0.935234,9.09484
911,0.0383952,0.930787,9.10465
912,0.0383634,0.934295,9.11449
913,0.0383317,0.937111,9.12432
914,0.0383,0.932319,9.13416
915,0.0382684,0.934048,9.14396
916,0.0382367,0.932517,9.15386
917,0.0382052,0.933505,9.16366
918,0.0381737,0.929898,9.17348
919,0.0381423,0.931281,9.18331
920,0.0381109,0.934591,9.19314
921,0.0380796,0.933455,9.203
922,0.0380483,0.936419,9.21285
923,0.0380171,0.935925,9.22263
924,0.037986,0.935283,9.23247
925,0.0379549,0.933307,9.24231
926,0.0379238,0.935135,9.25216
927,0.0378928,0.932171,9.26199
928,0.0378619,0.933702,9.27186
929,0.037831,0.937111,9.2817
930,0.0378001,0.931578,9.29155
931,0.0377693,0.93143,9.30138
932,0.0377386,0.931529,9.31124
933,0.0377079,0.929799,9.32107
934,0.0376773,0.930738,9.33092
935,0.0376468,0.931529,9.34075
936,0.0376163,0.930639,9.35059
937,0.0375858,0.932467,9.36043
938,0.0375554,0.935283,9.37039
939,0.037525,0.933406,9.38027
940,0.0374947,0.934147,9.39015
941,0.0374644,0.932517,9.39999
942,0.0374342,0.934048,9.40988
943,0.0374041,0.933109,9.41975
944,0.0373739,0.935036,9.42962
945,0.0373439,0.930837,9.4395
946,0.0373138,0.935678,9.44945
947,0.0372839,0.933505,9.45932
948,0.0372541,0.935481,9.46921
949,0.0372243,0.931529,9.47906
950,0.0371945,0.931924,9.48891
951,0.0371648,0.932764,9.49876
952,0.0371351,0.930343,9.50862
953,0.0371055,0.934542,9.51846
954,0.0370759,0.934987,9.52835
955,0.0370463,0.932714,9.53821
956,0.0370168,0.936765,9.54806
957,0.0369874,0.932072,9.55789
958,0.0369579,0.936963,9.56787
959,0.0369286,0.932665,9.57777
960,0.0368994,0.932714,9.58761
961,0.0368701,0.930244,9.5975
962,0.0368409,0.931776,9.60734
963,0.0368118,0.932665,9.61722
964,0.0367827,0.930936,9.6271
965,0.0367536,0.932517,9.63699
966,0.0367246,0.935925,9.64687
967,0.0366956,0.9339,9.65677
968,0.0366668,0.933653,9.66659
969,0.0366379,0.930985,9.67646
970,0.0366091,0.93469,9.68631
971,0.0365804,0.931874,9.6962
972,0.0365516,0.933752,9.70605
973,0.036523,0.937506,9.71585
974,0.0364944,0.931281,9.72569
975,0.0364659,0.931281,9.73551
976,0.0364373,0.934344,9.74537
977,0.0364089,0.933653,9.75525
978,0.0363805,0.93227,9.76515
979,0.0363521,0.932764,9.775
980,0.0363238,0.930096,9.78484
981,0.0362955,0.932418,9.79466
982,0.0362672,0.93469,9.80447
983,0.0362391,0.933455,9.81432
984,0.0362109,0.932517,9.82415
985,0.0361827,0.934097,9.83398
986,0.0361547,0.936172,9.84385
987,0.0361267,0.9339,9.85381
988,0.0360988,0.934838,9.86364
989,0.0360709,0.932665,9.8735
990,0.036043,0.933801,9.88336
991,0.0360152,0.932665,9.89327
992,0.0359875,0.932566,9.90307
993,0.0359597,0.935481,9.91302
994,0.035932,0.933949,9.9229
995,0.0359044,0.932467,9.93281
996,0.0358768,0.935036,9.94264
997,0.0358493,0.933406,9.95258
998,0.0358218,0.935184,9.96246
999,0.0357943,0.934789,9.97238
1000,0.0357669,0.931973,9.98219
1001,0.0357396,0.934147,9.99202
1002,0.0357123,0.930639,10.0019
