1,0.001,1500
Loss,Accuracy
0.089514,0.987254
0.0894958,0.987353
0.0894834,0.987254
0.0894872,0.987304
0.0895334,0.987254
0.0896334,0.987205
0.0897768,0.987155
0.0898905,0.987205
0.089763,0.987155
0.0897911,0.987155
0.0896646,0.987205
0.0896129,0.987205
0.0895552,0.987304
0.0895177,0.987254
0.0894916,0.987304
0.0894692,0.987254
0.0894645,0.987254
0.0894725,0.987254
0.089538,0.987304
0.0897042,0.987254
0.0897841,0.987106
0.0898285,0.987205
0.0896979,0.987155
0.0896772,0.987205
0.0895865,0.987205
0.0895426,0.987254
0.0894931,0.987304
0.0894579,0.987254
0.0894334,0.987353
0.0894093,0.987304
0.0893949,0.987353
0.0893838,0.987304
0.0893889,0.987353
0.0894627,0.987254
0.0896536,0.987254
0.0898374,0.987205
0.0897161,0.987155
0.0897722,0.987205
0.0896163,0.987205
0.089603,0.987254
0.0895356,0.987205
0.0895137,0.987254
0.0894902,0.987254
0.0894759,0.987254
0.0894583,0.987304
0.0894533,0.987254
0.0894525,0.987353
0.0894961,0.987304
0.0896142,0.987205
0.0897436,0.987254
0.0896307,0.987155
0.0896454,0.987254
0.0895337,0.987205
0.0894717,0.987254
0.089405,0.987353
0.0893646,0.987304
0.0893432,0.987304
0.0893272,0.987304
0.0893183,0.987353
0.0893303,0.987353
0.089391,0.987353
0.0895678,0.987304
0.0897095,0.987205
0.089732,0.987254
0.0895881,0.987205
0.0896072,0.987304
0.089513,0.987254
0.0894862,0.987304
0.0894251,0.987353
0.0893917,0.987304
0.0893456,0.987353
0.0893206,0.987304
0.0893059,0.987353
0.0893062,0.987353
0.0893612,0.987353
0.0895088,0.987304
0.0896418,0.987254
0.0897033,0.987353
0.0895696,0.987254
0.0895712,0.987304
0.0894694,0.987304
0.0894387,0.987304
0.089377,0.987353
0.0893362,0.987254
0.0892991,0.987353
0.0892733,0.987304
0.0892573,0.987304
0.0892473,0.987304
0.0892572,0.987353
0.0893442,0.987254
0.0895137,0.987353
0.0897034,0.987402
0.0895762,0.987304
0.0896271,0.987402
0.0894691,0.987304
0.0894516,0.987304
0.0893873,0.987353
0.0893703,0.987304
0.0893376,0.987353
0.0893179,0.987304
0.089284,0.987353
0.0892665,0.987304
0.0892538,0.987353
0.0892667,0.987304
0.0893349,0.987353
0.0895386,0.987353
0.0895629,0.987304
0.0896253,0.987452
0.0894572,0.987304
0.0894417,0.987402
0.0893538,0.987353
0.0893177,0.987304
0.0892685,0.987353
0.0892316,0.987353
0.0892038,0.987402
0.0891848,0.987353
0.0891708,0.987353
0.0891614,0.987353
0.0891712,0.987402
0.0892506,0.987353
0.0894567,0.987353
0.0896669,0.987402
0.0895143,0.987353
0.0895715,0.987402
0.0894053,0.987353
0.0894063,0.987402
0.0893475,0.987353
0.0893411,0.987402
0.0892867,0.987353
0.0892647,0.987402
0.0892426,0.987402
0.0892437,0.987353
0.0892405,0.987402
0.0892922,0.987402
0.0894119,0.987452
0.0895509,0.987402
0.0894205,0.987452
0.0894603,0.987402
0.0893344,0.987402
0.0892757,0.987402
0.0892082,0.987402
0.0891649,0.987452
0.0891409,0.987452
0.0891271,0.987452
0.0891228,0.987452
0.0891399,0.987452
0.0891915,0.987501
0.0893525,0.987402
0.0895217,0.987452
0.0895599,0.987402
0.0894052,0.987452
0.0894418,0.987402
0.0893281,0.987501
0.0892954,0.987402
0.0892237,0.987452
0.0891885,0.987402
0.089141,0.987452
0.0891188,0.987452
0.0891087,0.987452
0.0891122,0.987452
0.0891552,0.987452
0.0892871,0.987402
0.0894426,0.9876
0.0895358,0.987402
0.0893785,0.987551
0.0894149,0.987402
0.0892891,0.9876
0.089252,0.987402
0.0891822,0.987551
0.0891441,0.987452
0.0891069,0.987501
0.0890835,0.987501
0.0890679,0.987501
0.0890583,0.987501
0.0890663,0.987501
0.0891408,0.987402
0.0893193,0.9876
0.0895304,0.987402
0.0893966,0.9876
0.0894796,0.987402
0.089282,0.987551
28879,30000,0.962633
